question_id,category,question,status,error,query_strategy,llm_model,llm_provider,llm_base_url,paperclip_ranking,paperclip_source,paperclip_full_corpus,retrieval_limit,query_sent,expansion_terms,retrieved_count,retrieved_documents,retrieved_document_ids,gold_documents,gold_document_ids,first_relevant_rank,hit_at_1,hit_at_3,hit_at_5,hit_at_10,reciprocal_rank,matched_document,match_type,matched_identifier,paperclip_result_id
Q024,Biospecimen quality control and SOPs,How should I handle serum samples from cases and controls in a metabolomics study to avoid bias?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"How should I handle serum samples from cases and controls in a metabolomics study to avoid bias? This study evaluates processing and storage protocols for serum samples in metabolomics to mitigate bias between case and control groups. We analyze the impact of pre-analytical variables, including tube type, temperature, and duration, on metabolite stability. The research compares handling strategies to identify optimal conditions for maintaining sample integrity and ensuring data comparability across study cohorts.",,10,"1: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 2: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 3: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 4: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 5: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 6: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 7: The Effect of Pre-Analytical Conditions on Blood Metabolomics in Epidemiological Studies | 8: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples | 9: Effects of pre-analytical processes on blood samples used in metabolomics studies | 10: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens",1: PMC5187835; doi:10.3390/ijms17122035 | 2: PMC6316012; doi:10.3390/metabo8040088 | 3: PMC11433674; doi:10.3390/metabo14090474 | 4: PMC6724180; doi:10.3390/metabo9080156 | 5: PMC5875996; doi:10.3390/metabo8010006 | 6: PMC7344701; doi:10.3390/metabo10060229 | 7: PMC6523923; doi:10.3390/metabo9040064 | 8: PMC4379062; doi:10.1371/journal.pone.0121495 | 9: PMC4471316; doi:10.1007/s00216-015-8565-x | 10: PMC10896411; doi:10.1101/2024.01.24.24301735,Preanalytical Sample Handling Conditions and Their Effects on the Human Serum Metabolome in Epidemiologic Studies | Standard Operating Procedures for Serum and Plasma Collection: Early Detection Research Network Consensus Statement Standard Operating Procedure Integration Working Group,pmcid:PMC8086237 | pmcid:PMC2655764,,0,0,0,0,0.0,,,,s_8914357b
Q025,Pre-centrifugation delay and transport,What happened to several serum cytokine levels when blood was placed immediately on ice?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What happened to several serum cytokine levels when blood was placed immediately on ice? This study evaluates the stability of multiple serum cytokine levels in blood samples immediately placed on ice. The investigation measures cytokine concentrations in serum specimens stored under cold conditions to assess potential degradation or alteration. The research compares cytokine profiles in samples subjected to immediate chilling versus standard processing protocols to determine the impact of temperature on analyte integrity.,,10,1: The holding temperature of blood during a delay to processing can affect serum and plasma protein measurements | 2: Effects of blood sample handling procedures on measurable interleukin 6 in plasma and serum | 3: Impact of short-term storage of plasma samples on quantitation of ultra-low levels of interleukin-6 | 4: Multiplex Cytokine Concentration Measurement: How Much Do the Medium and Handling Matter? | 5: Effects of processing conditions on stability of immune analytes in human blood | 6: Baseline Levels and Temporal Stability of 27 Multiplexed Serum Cytokine Concentrations in Healthy Subjects | 7: Impact of Delayed Centrifugation on Interleukin 6 Determination in Human Blood | 8: Pre-analytical sample handling effects on blood cytokine levels: quality control of a COVID-19 biobank | 9: Prerequisites for cytokine measurements in clinical trials with multiplex immunoassays | 10: Evaluating the long-term biological stability of cytokine biomarkers in ocular fluid samples,1: PMC7985364; doi:10.1038/s41598-021-85052-5 | 2: PMC6757116; doi:10.1002/jcla.22924 | 3: PMC8593303; doi:10.1177/03000605211056846 | 4: PMC3804442; doi:10.1155/2013/890706 | 5: PMC7566484; doi:10.1038/s41598-020-74274-8 | 6: PMC3861126; doi:10.1371/journal.pone.0076091 | 7: PMC12109806; doi:10.3390/diagnostics15101187 | 8: PMC8359910; doi:10.2217/bmm-2020-0770 | 9: PMC2761376; doi:10.1186/1471-2172-10-52 | 10: PMC10729172; doi:10.1136/bmjophth-2023-001346,The holding temperature of blood during a delay to processing can affect serum and plasma protein measurements,pmcid:PMC7985364,1,1,1,1,1,1.0,The holding temperature of blood during a delay to processing can affect serum and plasma protein measurements,pmcid,PMC7985364,s_e7e14669
Q026,Biospecimen quality control and SOPs,"Is there one best temperature for holding blood when processing is delayed, or does it depend on the analyte?",success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"Is there one best temperature for holding blood when processing is delayed, or does it depend on the analyte? This study evaluates the impact of varying storage temperatures on the stability of multiple analytes in whole blood samples when processing is delayed. The investigation compares the effects of different temperature conditions on specific measured outcomes to determine if a single optimal holding temperature exists or if stability depends on the specific analyte. The research assesses the relationship between storage duration, temperature, and analyte integrity in delayed processing scenarios.",,10,"1: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures | 2: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 3: Stability of 35 biochemical and immunological routine tests after 10 hours storage and transport of human whole blood at 21°C | 4: The impact of pre‐analytical variations on biochemical analytes stability: A systematic review | 5: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 6: How Long can we Store Blood Samples: A Systematic Review and Meta-Analysis | 7: Stability of pH, Blood Gas Partial Pressure, Hemoglobin Oxygen Saturation Fraction, and Lactate Concentration | 8: Time collection and storage conditions of lipid profile | 9: Inorganic Phosphorus and Potassium Are Putative Indicators of Delayed Separation of Whole Blood | 10: Effect of sample type, centrifugation and storage conditions on vitamin D concentration",1: PMC12769415; doi:10.1016/j.plabm.2025.e00514 | 2: PMC4062343 | 3: PMC4219582; doi:10.3109/00365513.2014.928940 | 4: PMC7755813; doi:10.1002/jcla.23551 | 5: PMC7109503 | 6: PMC5652294; doi:10.1016/j.ebiom.2017.09.024 | 7: PMC7295962; doi:10.3343/alm.2020.40.6.448 | 8: PMC5769759; doi:10.1590/1414-431X20176955 | 9: PMC4850501; doi:10.1016/j.phrp.2015.11.003 | 10: PMC3900071; doi:10.11613/BM.2013.039,The holding temperature of blood during a delay to processing can affect serum and plasma protein measurements,pmcid:PMC7985364,,0,0,0,0,0.0,,,,s_a4561a91
Q027,Pre-centrifugation delay and transport,How did reduced and oxidized glutathione concentrations change during a three-hour plasma-preparation delay?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How did reduced and oxidized glutathione concentrations change during a three-hour plasma-preparation delay? This study evaluates the temporal stability of reduced and oxidized glutathione concentrations in plasma samples subjected to a three-hour preparation delay. We measured analyte levels in stored plasma to determine how extended processing intervals affect glutathione redox status. The investigation focuses on quantifying concentration changes without intervention to assess pre-analytical variability in glutathione measurements.,,10,"1: Plasma glutathione status as indicator of pre-analytical centrifugation delay | 2: Blood Plasma Quality Control by Plasma Glutathione Status | 3: Validation of a simplified procedure for convenient and rapid quantification of reduced and oxidized glutathione in human plasma by liquid chromatography tandem mass spectrometry analysis | 4: Addressing Glutathione Redox Status in Clinical Samples by Two-Step Alkylation with N-ethylmaleimide Isotopologues | 5: An Artifact-Free Assay for the GSH/GSSG Ratio Adapted for Finger-Stick Blood Microvolumes: Simple, Sensitive, and Suitable for Any Laboratory | 6: Measurement of Glutathione as a Tool for Oxidative Stress Studies by High Performance Liquid Chromatography | 7: Direct Derivatization in Dried Blood Spots for Oxidized and Reduced Glutathione Quantification in Newborns | 8: Measurement of S -glutathionylated proteins by HPLC | 9: Alterations in GSH/GSSG and CyS/CySS redox status in small cell lung cancer patients undergoing chemotherapy | 10: Targeted Metabolic Profiling of Methionine Cycle Metabolites and Redox Thiol Pools in Mammalian Plasma, Cells and Urine",1: bio_da577f656cb6; doi:10.1101/2020.12.09.417386 | 2: PMC8226592; doi:10.3390/antiox10060864 | 3: PMC7507186; doi:10.1002/bmc.4854 | 4: PMC7074022; doi:10.3390/metabo10020071 | 5: PMC13113195; doi:10.3390/antiox15040483 | 6: PMC7571047; doi:10.3390/molecules25184196 | 7: PMC9219658; doi:10.3390/antiox11061165 | 8: PMC9117368; doi:10.1007/s00726-021-03015-6 | 9: PMC12311089; doi:10.1007/s12672-025-03251-2 | 10: PMC6836102; doi:10.3390/metabo9100235,Blood Plasma Quality Control by Plasma Glutathione Status,pmcid:PMC8226592,2,0,1,1,1,0.5,Blood Plasma Quality Control by Plasma Glutathione Status,pmcid,PMC8226592,s_54033ace
Q028,Biospecimen quality control and SOPs,Which glutathione measurement can be used to estimate how long plasma preparation took?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which glutathione measurement can be used to estimate how long plasma preparation took? This study evaluates glutathione measurement techniques to estimate plasma preparation duration. We analyze glutathione levels in plasma samples stored under varying time conditions. The research investigates the correlation between glutathione concentration changes and the time elapsed during plasma processing.,,10,"1: Blood Plasma Quality Control by Plasma Glutathione Status | 2: Plasma glutathione status as indicator of pre-analytical centrifugation delay | 3: Addressing Glutathione Redox Status in Clinical Samples by Two-Step Alkylation with N-ethylmaleimide Isotopologues | 4: Validation of a simplified procedure for convenient and rapid quantification of reduced and oxidized glutathione in human plasma by liquid chromatography tandem mass spectrometry analysis | 5: An Artifact-Free Assay for the GSH/GSSG Ratio Adapted for Finger-Stick Blood Microvolumes: Simple, Sensitive, and Suitable for Any Laboratory | 6: Measurement of S -glutathionylated proteins by HPLC | 7: Measurement of Glutathione as a Tool for Oxidative Stress Studies by High Performance Liquid Chromatography | 8: Making bloodwork work: the impact of sample collection, processing, and storage on plasma glutathione measurement, and implications for translation | 9: Methodological Fallacies in the Determination of Serum/Plasma Glutathione Limit Its Translational Potential in Chronic Obstructive Pulmonary Disease | 10: Optimization of a diagnostic platform for oxidation–reduction potential (ORP) measurement in human plasma",1: PMC8226592; doi:10.3390/antiox10060864 | 2: bio_da577f656cb6; doi:10.1101/2020.12.09.417386 | 3: PMC7074022; doi:10.3390/metabo10020071 | 4: PMC7507186; doi:10.1002/bmc.4854 | 5: PMC13113195; doi:10.3390/antiox15040483 | 6: PMC9117368; doi:10.1007/s00726-021-03015-6 | 7: PMC7571047; doi:10.3390/molecules25184196 | 8: PMC11420238; doi:10.1038/s41398-024-03086-5 | 9: PMC8000559; doi:10.3390/molecules26061572 | 10: PMC6748793; doi:10.1080/13510002.2018.1456000,Blood Plasma Quality Control by Plasma Glutathione Status,pmcid:PMC8226592,1,1,1,1,1,1.0,Blood Plasma Quality Control by Plasma Glutathione Status,pmcid,PMC8226592,s_12c73a63
Q029,Pre-centrifugation delay and transport,Which handling conditions influence inosine and hypoxanthine levels in plasma or serum?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"Which handling conditions influence inosine and hypoxanthine levels in plasma or serum? This study evaluates the influence of preanalytical handling conditions on inosine and hypoxanthine levels in human plasma and serum. We compare analyte stability across varying processing times, storage temperatures, and centrifugation protocols to identify factors affecting purine degradation. The investigation focuses on quantifying concentration changes in these specific metabolites under different specimen management scenarios.",,10,1: Metabolite Ratios as Quality Indicators for Pre-Analytical Variation in Serum and EDTA Plasma | 2: Metabolic and lipidomic stability in EDTA plasma from hospitalized patients: impact of refrigerated storage time and additional freeze—thaw cycle | 3: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 4: Pre-analytical sample handling standardization for reliable measurement of metabolites and lipids in LC-MS-based clinical research | 5: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 6: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples | 7: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 8: Pre-analytical processing of plasma and serum samples for combined proteome and metabolome analysis | 9: Targeted Metabolomics Identifies Reliable and Stable Metabolites in Human Serum and Plasma Samples | 10: Effects of pre-analytical processes on blood samples used in metabolomics studies,1: PMC8465943; doi:10.3390/metabo11090638 | 2: PMC13106266; doi:10.1007/s11306-026-02428-2 | 3: PMC11433674; doi:10.3390/metabo14090474 | 4: PMC9975683; doi:10.1016/j.jmsacl.2023.02.002 | 5: PMC7109503 | 6: PMC4379062; doi:10.1371/journal.pone.0121495 | 7: PMC5875996; doi:10.3390/metabo8010006 | 8: PMC9808085; doi:10.3389/fmolb.2022.961448 | 9: PMC3933650; doi:10.1371/journal.pone.0089728 | 10: PMC4471316; doi:10.1007/s00216-015-8565-x,Discovery of Hypoxanthine and Inosine as Robust Biomarkers for Predicting the Preanalytical Quality of Human Plasma and Serum for Metabolomics,pmcid:PMC11670813,,0,0,0,0,0.0,,,,s_e2b28776
Q030,Biospecimen quality control and SOPs,Which metabolite can show whether whole blood was kept at room temperature or on ice?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which metabolite can show whether whole blood was kept at room temperature or on ice? This study evaluates metabolite stability in whole blood samples stored at room temperature versus on ice to identify specific analytes indicative of storage conditions. We analyze plasma metabolomic profiles from anticoagulated whole blood specimens to determine which compounds exhibit significant concentration changes based on temperature exposure duration. The investigation focuses on quantifying metabolic shifts to establish reliable biomarkers for pre-analytical sample handling verification.,,10,1: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 2: Metabolic and lipidomic stability in EDTA plasma from hospitalized patients: impact of refrigerated storage time and additional freeze—thaw cycle | 3: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples | 4: Metabolite Ratios as Quality Indicators for Pre-Analytical Variation in Serum and EDTA Plasma | 5: Stability of Metabolomic Content during Sample Preparation: Blood and Brain Tissues | 6: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 7: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 8: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 9: LacaScore: a novel plasma sample quality control tool based on ascorbic acid and lactic acid levels | 10: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies,1: PMC5875996; doi:10.3390/metabo8010006 | 2: PMC13106266; doi:10.1007/s11306-026-02428-2 | 3: PMC4379062; doi:10.1371/journal.pone.0121495 | 4: PMC8465943; doi:10.3390/metabo11090638 | 5: PMC9505456; doi:10.3390/metabo12090811 | 6: PMC6316012; doi:10.3390/metabo8040088 | 7: PMC9693613; doi:10.3390/metabo12111098 | 8: PMC11433674; doi:10.3390/metabo14090474 | 9: PMC4848344; doi:10.1007/s11306-016-1038-1 | 10: PMC5187835; doi:10.3390/ijms17122035,Discovery of Hypoxanthine and Inosine as Robust Biomarkers for Predicting the Preanalytical Quality of Human Plasma and Serum for Metabolomics,pmcid:PMC11670813,,0,0,0,0,0.0,,,,s_1e8b8055
Q031,Biospecimen quality control and SOPs,"When should SOPs for collecting, processing, storing, and shipping biobank samples be established in a clinical trial?",success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"When should SOPs for collecting, processing, storing, and shipping biobank samples be established in a clinical trial? This study evaluates the optimal timing for establishing standard operating procedures for collecting, processing, storing, and shipping biobank samples within the context of clinical trials. The investigation focuses on the integration of these protocols into trial design phases to ensure biospecimen integrity and regulatory compliance.",,10,1: Standard operating procedures for biobank in oncology | 2: Establishing an academic biobank in a resource-challenged environment | 3: Quality matters: International standards for biobanking | 4: Current standards for the storage of human samples in biobanks | 5: Mini-Review of Laboratory Operations in Biobanking: Building Biobanking Resources for Translational Research | 6: PedCRIN tool for the biosamples management in pediatric clinical trials | 7: Basic principles of biobanking: from biological samples to precision medicine for patients | 8: Legal & ethical compliance when sharing biospecimen | 9: Informed Consent in the Newly Established Biobank | 10: Biobanking for Cancer Biomarker Research: Issues and Solutions,1: PMC9459387; doi:10.3389/fmolb.2022.967310 | 2: PMC5954164 | 3: PMC9357355; doi:10.1111/cpr.13282 | 4: PMC2988449; doi:10.1186/gm193 | 5: PMC7399165; doi:10.3389/fpubh.2020.00362 | 6: PMC10175965; doi:10.1111/cts.13489 | 7: PMC8275637; doi:10.1007/s00428-021-03151-0 | 8: PMC5859993; doi:10.1093/bfgp/elx008 | 9: PMC6843661; doi:10.3390/ijerph16203943 | 10: PMC7594219; doi:10.1177/1177271920965522,Standard Operating Procedures for Serum and Plasma Collection: Early Detection Research Network Consensus Statement Standard Operating Procedure Integration Working Group | Current standards for the storage of human samples in biobanks,pmcid:PMC2655764 | pmcid:PMC2988449; pmid:20923579; doi:10.1186/gm193,4,0,0,1,1,0.25,Current standards for the storage of human samples in biobanks,pmcid,PMC2988449,s_9d5d62a3
Q032,Biospecimen quality control and SOPs,What should be matched between case and control samples to prevent handling-related biospecimen bias?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"What should be matched between case and control samples to prevent handling-related biospecimen bias? This study evaluates matching criteria between case and control biospecimens to mitigate handling-related bias. We analyze variables including sample collection tube type, processing duration, and storage temperature across diverse biological materials. The investigation reports on the impact of these matched parameters on data integrity, without specifying optimal thresholds or recommended actions.",,10,"1: Reporting of pre-analytical Processes in Biobanked Biomaterials: A Missed Opportunity to Address the Replicability Crisis in Clinical Biomarker Research | 2: The impact of sample storage time on estimates of association in biomarker discovery studies | 3: Quality assessment from biobank plasma and serum specimens: a systematic review | 4: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 5: Exploring the influence of pre-analytical variables on gene expression measurements and relative expression orderings in cancer research | 6: Extent, impact, and mitigation of batch effects in tumor biomarker studies using tissue microarrays | 7: Quality Considerations When Using Tissue Samples for Biomarker Studies in Cancer Research | 8: Biobanking for Cancer Biomarker Research: Issues and Solutions | 9: Applied Molecular-Based Quality Control of Biobanked Samples for Multi-Omics Approach | 10: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples",1: med_c914dad57d65; doi:10.1101/2025.02.18.25322469 | 2: PMC3131186; doi:10.1186/2043-9113-1-9 | 3: PMC12514999; doi:10.7717/peerj.20122 | 4: med_f7a5c3346ef0; doi:10.1101/2024.01.24.24301735 | 5: PMC11802807; doi:10.1038/s41598-025-88756-0 | 6: PMC8849344; doi:10.7554/eLife.71265.sa2 | 7: PMC8060748; doi:10.1177/11772719211009513 | 8: PMC7594219; doi:10.1177/1177271920965522 | 9: PMC10378006; doi:10.3390/cancers15143742 | 10: PMC11433674; doi:10.3390/metabo14090474,Standard Operating Procedures for Serum and Plasma Collection: Early Detection Research Network Consensus Statement Standard Operating Procedure Integration Working Group | Preanalytical Sample Handling Conditions and Their Effects on the Human Serum Metabolome in Epidemiologic Studies,pmcid:PMC2655764 | pmcid:PMC8086237; pmid:32959873,,0,0,0,0,0.0,,,,s_9f1553d2
Q033,Pre-centrifugation delay and transport,"If tissue-specific warm-ischemia data are unavailable, how quickly should tissue be snap-frozen?",success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"If tissue-specific warm-ischemia data are unavailable, how quickly should tissue be snap-frozen? This study evaluates the optimal duration for snap-freezing tissue specimens in the absence of tissue-specific warm-ischemia data. The research investigates the impact of varying freezing times on the preservation of molecular integrity within biological samples. The analysis compares different time intervals to determine the most effective protocol for maintaining sample quality during rapid cryopreservation.",,10,"1: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 2: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 3: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 4: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 5: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 6: Impact of Delay to Cryopreservation on RNA Integrity and Genome-Wide Expression Profiles in Resected Tumor Samples | 7: Tumor specimen cold ischemia time impacts molecular cancer drug target discovery | 8: Tumour specimen cold ischemia time impacts molecular cancer drug target discovery | 9: Validation of a Novel, Flash‐Freezing Method: Aluminum Platform | 10: Tissue alkalosis in cold-ischemia time",1: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 2: PMC7533433; doi:10.3892/mmr.2020.11503 | 3: PMC6775519; doi:10.7150/jca.29372 | 4: PMC8765617; doi:10.1371/journal.pone.0262654 | 5: PMC4570714; doi:10.1371/journal.pone.0138214 | 6: PMC3835918; doi:10.1371/journal.pone.0079826 | 7: PMC11427669; doi:10.1038/s41419-024-07090-x | 8: bio_f5ff9d4f796a; doi:10.1101/2024.05.23.595517 | 9: PMC7757392; doi:10.1002/cpet.46 | 10: PMC5589730; doi:10.1038/s41598-017-11284-z,"The procurement, storage, and quality assurance of frozen blood and tissue biospecimens in pathology, biorepository, and biobank settings",pmcid:PMC3982909,,0,0,0,0,0.0,,,,s_2081ad82
Q034,Storage temperature and duration,How long can tissue be stored at −80°C before RNA degradation may become detectable?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"How long can tissue be stored at −80°C before RNA degradation may become detectable? This study evaluates the stability of RNA in tissue biospecimens stored at −80°C, quantifying degradation markers over extended durations to determine the temporal threshold at which detectable RNA degradation becomes evident. The investigation analyzes RNA integrity metrics across varying storage intervals to assess the limits of nucleic acid preservation under standard ultra-low temperature conditions.",,10,"1: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 2: The Interference of RNA Preservative and Post-Collection Interval on RNA Integrity from Different Mice Tissues | 3: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 4: RNA degradation patterns in cardiac tissues kept at different time intervals and temperatures before RNA sequencing | 5: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 6: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 7: RNA-Integrity and 8-Isoprostane Levels Are Stable in Prostate Tissue Samples Upon Long-Term Storage at −80°C | 8: Optimizing RNA quality in cryopreserved tissues without preservatives: impact of preservatives, thawing methods and tissue aliquot sizes | 9: Compared DNA and RNA quality of breast cancer biobanking samples after long-term storage protocols in − 80 °C and liquid nitrogen | 10: Impact of storage conditions on the quality of nucleic acids in paraffin embedded tissues",1: PMC8765617; doi:10.1371/journal.pone.0262654 | 2: PMC12732537; doi:10.3390/genes16121421 | 3: PMC6775519; doi:10.7150/jca.29372 | 4: PMC12080774; doi:10.1371/journal.pone.0323786 | 5: PMC7533433; doi:10.3892/mmr.2020.11503 | 6: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 7: PMC7892308; doi:10.1089/bio.2019.0136 | 8: PMC12584263; doi:10.1186/s12896-025-01059-0 | 9: PMC7462979; doi:10.1038/s41598-020-71441-9 | 10: PMC6128582; doi:10.1371/journal.pone.0203608,"The procurement, storage, and quality assurance of frozen blood and tissue biospecimens in pathology, biorepository, and biobank settings",pmcid:PMC3982909,,0,0,0,0,0.0,,,,s_209e73f5
Q035,Biospecimen quality control and SOPs,Can the serum HG and HI ratios reliably identify samples centrifuged more than one hour after collection?,success,,hyde,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Can the serum HG and HI ratios reliably identify samples centrifuged more than one hour after collection? This study evaluates whether serum haptoglobin and hemoglobin indices reliably identify samples centrifuged more than one hour after collection. We measured haptoglobin and hemoglobin indices in serum specimens stored at varying post-collection delays. The analysis compares index values against centrifugation timing to assess diagnostic reliability for delayed processing.,,10,1: Comparative Evaluation of Centrifugation Speed and Its Impact on Diagnostic Accuracy | 2: Scoring System for Detecting Spurious Hemolysis in Anticoagulated Blood Specimens | 3: Inorganic Phosphorus and Potassium Are Putative Indicators of Delayed Separation of Whole Blood | 4: Development of a Novel Quality Improvement Indicator Based on the Hemolysis Index | 5: Impact of Centrifugation Time Reduction in GLP Systems | 6: Determination of the Optimal Wavelength of the Hemolysis Index Measurement | 7: Effects of specimen haemolysis on complete blood count results by Abbott Alinity hq System | 8: Comparison of Red Blood Cell Hemolysis Using Plasma and Serum Separation Tubes for Outpatient Specimens | 9: The Effect of Hemolysis on Biochemical Tests: Determining Interference Cutoffs and Managing Hemolytic Samples | 10: Hemolytic specimens in complete blood cell count: Red cell parameters could be revised by plasma free hemoglobin,1: PMC12699201; doi:10.1002/jcla.70120 | 2: PMC4390703; doi:10.3343/alm.2015.35.3.341 | 3: PMC4850501; doi:10.1016/j.phrp.2015.11.003 | 4: PMC5011115; doi:10.3343/alm.2016.36.6.599 | 5: PMC12519673 | 6: PMC10531830; doi:10.3390/jcm12185864 | 7: PMC8495619; doi:10.11613/BM.2021.030706 | 8: PMC4330168; doi:10.3343/alm.2015.35.2.194 | 9: PMC12946476; doi:10.1155/jamc/9307894 | 10: PMC7307363; doi:10.1002/jcla.23218,Metabolite Ratios as Quality Indicators for Pre-Analytical Variation in Serum and EDTA Plasma,pmcid:PMC8465943,,0,0,0,0,0.0,,,,s_255b465c
