question_id,question,ranking_method,rank,score,title,evidence_text,year,journal,doi,source,ext_id,url,score_components_json
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,3,23.4,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.","One potential limitation of this approach is that delayed processing may alter sample characteristics.<h4>Objective</h4>To determine whether delays in blood sample processing affect the stability of cytokines (IL-6, TNF, IL-10, IFN-γ), chemokines (IL-8, IP-10, MCP-1, MCP-4, MIP-1α, MIP-1β), cell-free DNA (cfDNA) (released by dying cells), and blood clotting potential in human blood samples.<h4>Methods</h4>Venous blood was collected into EDTA and citrate sample tubes and stored at room temperature (RT) or 4°C for progressive intervals up to 72 hours, prior to processing. Plasma cytokines and chemokines were quantified using single or multiplex immunoassays.",2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 23.4, ""final_score"": 23.4}"
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,4,20.9,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.","A potential solution is a ""simplified"" biosampling protocol whereby blood samples are collected at the bedside and then shipped to a central site for processing and storage. One potential limitation of this approach is that delayed processing may alter sample characteristics.<h4>Objective</h4>To determine whether delays in blood sample processing affect the stability of cytokines (IL-6, TNF, IL-10, IFN-γ), chemokines (IL-8, IP-10, MCP-1, MCP-4, MIP-1α, MIP-1β), cell-free DNA (cfDNA) (released by dying cells), and blood clotting potential in human blood samples.<h4>Methods</h4>Venous blood was collected into EDTA and citrate sample tubes and stored at room temperature (RT) or 4°C for progressive intervals up to 72 hours, prior to processing.",2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 20.9, ""final_score"": 20.9}"
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,5,18.65,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.",cfDNA was measured using Picogreen DNA Quantification. Blood clotting potential was measured using a thrombin generation assay.<h4>Results</h4>Blood samples were collected from 9 intensive care unit (ICU) patients and 7 healthy volunteers.,2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 18.65, ""final_score"": 18.65}"
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,6,18.65,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.","Blood clotting potential was measured using a thrombin generation assay.<h4>Results</h4>Blood samples were collected from 9 intensive care unit (ICU) patients and 7 healthy volunteers. Admission diagnoses for the ICU patients included sepsis, trauma, ruptured abdominal aortic aneurysm, intracranial hemorrhage, gastrointestinal bleed, and hyperkalemia.",2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 18.65, ""final_score"": 18.65}"
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,7,12.55,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.","However, community hospitals, which care for the majority of Canadian patients, often lack the infrastructure for local processing and storage of specimens. A potential solution is a ""simplified"" biosampling protocol whereby blood samples are collected at the bedside and then shipped to a central site for processing and storage.",2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 12.55, ""final_score"": 12.55}"
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,8,10.15,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.",Plasma cytokines and chemokines were quantified using single or multiplex immunoassays. cfDNA was measured using Picogreen DNA Quantification.,2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 10.15, ""final_score"": 10.15}"
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,9,9.05,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.","<h4>Background</h4>Biosampling studies in critically ill patients traditionally involve bedside collection of samples followed by local processing (ie. centrifugation, aliquotting, and freezing) and storage.",2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 9.05, ""final_score"": 9.05}"
BQ014,Does delayed processing up to 72 hours affect plasma blood clotting potential measured by thrombin generation?,lexical,10,9.05,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation.","centrifugation, aliquotting, and freezing) and storage. However, community hospitals, which care for the majority of Canadian patients, often lack the infrastructure for local processing and storage of specimens.",2024,,10.1371/journal.pone.0311921,MED,39480839,https://pmc.ncbi.nlm.nih.gov/articles/PMC11527306/,"{""ranker"": ""lexical"", ""lexical_raw"": 9.05, ""final_score"": 9.05}"
BQ019,Can multiple freeze-thaw cycles alter urine metabolomic findings?,lexical,1,16.4,"Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review.","For plasma and serum samples, metabolomic profiles were affected by fasting status, hemolysis, collection time, processing delays, particularly at room temperature, and repeated freeze/thaw cycles. For urine samples, collection time and fasting, centrifugation conditions, filtration and the use of additives, normalization procedures and multiple freeze/thaw cycles were found to alter metabolomic findings.",2019,,10.3390/metabo9080156,MED,31349624,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724180/,"{""ranker"": ""lexical"", ""lexical_raw"": 16.4, ""final_score"": 16.4}"
BQ019,Can multiple freeze-thaw cycles alter urine metabolomic findings?,lexical,2,16.4,"Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review.","For urine samples, collection time and fasting, centrifugation conditions, filtration and the use of additives, normalization procedures and multiple freeze/thaw cycles were found to alter metabolomic findings. Consideration of the effects of pre-analytical factors is a particularly important issue for epidemiological studies where samples are often collected in nonclinical settings and various locations and are subjected to time and temperature delays prior being to processed and frozen for storage.",2019,,10.3390/metabo9080156,MED,31349624,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724180/,"{""ranker"": ""lexical"", ""lexical_raw"": 16.4, ""final_score"": 16.4}"
BQ019,Can multiple freeze-thaw cycles alter urine metabolomic findings?,lexical,3,8.4,"Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review.","A standardized protocol was used for extracting data from full-text articles identified by searching PubMed and EMBASE. For plasma and serum samples, metabolomic profiles were affected by fasting status, hemolysis, collection time, processing delays, particularly at room temperature, and repeated freeze/thaw cycles.",2019,,10.3390/metabo9080156,MED,31349624,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724180/,"{""ranker"": ""lexical"", ""lexical_raw"": 8.4, ""final_score"": 8.4}"
BQ019,Can multiple freeze-thaw cycles alter urine metabolomic findings?,lexical,4,7.75,"Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review.","As it integrates the effects of exogenous exposures, endogenous metabolism, and genetic variation, metabolomics is well-suited for studies examining metabolic profiles associated with a variety of chronic diseases. In this review, we summarize the studies that have characterized the effects of various pre-analytical factors on both targeted and untargeted metabolomic studies involving human plasma, serum, and urine and were published through 14 January 2019.",2019,,10.3390/metabo9080156,MED,31349624,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724180/,"{""ranker"": ""lexical"", ""lexical_raw"": 7.75, ""final_score"": 7.75}"
BQ019,Can multiple freeze-thaw cycles alter urine metabolomic findings?,lexical,5,7.4,"Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review.","In this review, we summarize the studies that have characterized the effects of various pre-analytical factors on both targeted and untargeted metabolomic studies involving human plasma, serum, and urine and were published through 14 January 2019. A standardized protocol was used for extracting data from full-text articles identified by searching PubMed and EMBASE.",2019,,10.3390/metabo9080156,MED,31349624,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724180/,"{""ranker"": ""lexical"", ""lexical_raw"": 7.4, ""final_score"": 7.4}"
BQ019,Can multiple freeze-thaw cycles alter urine metabolomic findings?,lexical,6,5.75,"Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review.","Metabolomics provides a comprehensive assessment of numerous small molecules in biological samples. As it integrates the effects of exogenous exposures, endogenous metabolism, and genetic variation, metabolomics is well-suited for studies examining metabolic profiles associated with a variety of chronic diseases.",2019,,10.3390/metabo9080156,MED,31349624,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724180/,"{""ranker"": ""lexical"", ""lexical_raw"": 5.75, ""final_score"": 5.75}"
BQ019,Can multiple freeze-thaw cycles alter urine metabolomic findings?,lexical,7,4.4,"Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review.",Consideration of the effects of pre-analytical factors is a particularly important issue for epidemiological studies where samples are often collected in nonclinical settings and various locations and are subjected to time and temperature delays prior being to processed and frozen for storage.,2019,,10.3390/metabo9080156,MED,31349624,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724180/,"{""ranker"": ""lexical"", ""lexical_raw"": 4.4, ""final_score"": 4.4}"
